analysis,variant,variant_role,instrument,repeat,outer_fold,evaluation_index_scope,method,m,criterion,eligible,leading_eigenvalue_curve,pilot_gcv_curve,moment_residual_curve,update_norm_curve,valid_curve,basis_condition_curve,design_condition_curve,krylov_log10_column_norm_curve,orthogonality_defect_curve
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,43,0.00044218197383461694,True,5.663313946334519e-06,5.135232054292426e-06,0.00044218197383461694,4579.7238140295885,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,44,0.00041909773450242763,True,5.208307345017203e-06,5.151878338991474e-06,0.00041909773450242763,8142.86547716437,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,45,0.0004114202431862891,True,4.010202096091725e-06,4.517969936077009e-06,0.0004114202431862891,2716.686675389453,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,46,0.0004092034413857318,True,3.275678966024408e-06,4.370372117217722e-06,0.0004092034413857318,854.6948434826136,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,47,0.0003927926457554264,True,2.8558097022471927e-06,3.2889146920758407e-06,0.0003927926457554264,6446.730926243971,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,48,0.0003924442642838146,True,2.1431908745943755e-06,2.4075321682780555e-06,0.0003924442642838146,134.39991705534223,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,49,0.0003922199823608811,True,1.6487918105042024e-06,2.378833274475165e-06,0.0003922199823608811,88.13115943683445,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,50,0.0003734972934594068,True,1.36085234296586e-06,2.129777337891501e-06,0.0003734972934594068,7755.1862199017505,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,51,0.0003571495770355464,True,1.240749699214081e-06,1.6695495401492493e-06,0.0003571495770355464,7430.202132736297,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,52,0.00035521850611651987,True,8.989268452746378e-07,1.2978466032650561e-06,0.00035521850611651987,913.7864112852245,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,53,0.0003401616605137896,True,6.666471619414357e-07,1.2352885952783152e-06,0.0003401616605137896,7373.91280394286,,,,,
development_repeated_nested_cv,primary_instrument1_full,primary,1,1,1,development_combined,CG-FPLS-code,54,0.0003394952055136289,True,6.390393837597261e-07,1.0739879251412323e-06,0.0003394952055136289,321.9969305701634,,,,,
